CPU Usage (%),Memory Usage (%),Clock Speed (GHz),Ambient Temperature (°C),Voltage (V),Current Load (A),Cache Miss Rate (%),Power Consumption (W),CPU Temperature (°C)
57.228078846901404,44.15506513967973,2.2203798613545596,29.13375416921087,1.3860914840935203,11.512676017271847,1.1171845143402686,47.2235130086226,75.67392549961008
48.87505167779042,61.98084960002562,1.8024215914172559,18.855040208254245,1.1995357551676202,17.80074510626129,6.647599990116075,97.54464905928086,69.41069091289152
36.21062261782377,84.34511854979966,2.2806341038072606,28.767934098538166,1.020856866045659,16.59784291499431,2.983360895173569,110.5794306349909,75.25754219606682
65.06676052501416,70.01955855940105,2.031129883585192,20.44769158526579,1.0638275149608214,3.3653681443085732,9.51872356216473,98.34752887978996,68.01241340824073
22.554447458683764,52.65472425498136,1.5855600745159446,31.641241935083016,1.0599179616459835,5.635234538942418,4.417000059713817,108.78127787368359,65.02549177610177
36.29301836816963,91.48400857956034,4.227912439218148,16.6744826621782,1.0632471638316259,13.838792044796165,4.350711721852852,43.86288147692933,61.84669903951151
42.97256589643225,73.94339004318739,1.5246693941666747,30.462773457705552,1.2364820865559079,9.983024885900749,6.812987150890219,87.12216454609288,77.28874862979431
51.046298579533236,89.76239021469125,3.708246433011256,16.99873813137239,1.165403964045208,7.23259664564457,7.698928766831277,72.84223729062495,69.37050611851464
80.66583652537122,59.56909799541243,1.9564436607585496,32.62378473788618,1.0927120890433222,9.535409408863623,4.808031507438851,146.8042339488146,92.22211587302377
27.970640394252378,39.417820609485474,4.2366888659988,21.084090362700074,0.9745448843643583,10.013593632871418,2.2186089269460694,35.95487210153609,56.17531272794945
56.28109945722505,23.96200147735415,4.178387818769657,28.087867296611496,0.911069581471073,18.389940514788737,7.755755562983654,65.79530436719077,76.01105684737236
63.31731119758382,74.45636386128879,3.461703439107772,24.750045572405597,1.0094173387938463,3.8622491066891547,3.271477621248913,143.02346329100664,76.62931840798201
14.180537144799796,29.09772485041506,3.5167024494018153,22.32606290524678,0.9537357019843407,7.03515344253707,1.8335966160091903,148.01954198211956,63.55500689206138
64.67903667112945,42.70813462039754,1.5160174259090655,27.90883666366993,1.2927225154261195,11.676166698488851,6.353237880257631,128.98819292725602,76.44158467283174
25.347171131856236,59.9353180912923,4.454614698340806,33.950459611024755,0.9562489789069427,14.56916467935065,0.995491303204469,39.11978928196912,68.96259594411121
15.854643368675156,62.331244083481074,4.133497810727443,15.825394947492438,1.2621141186534182,13.351471201266385,9.716391483351943,97.36260340122485,63.34056452891041
95.39969835279999,65.0437397740352,4.185318677190276,33.37705711766209,1.0928293448880413,18.9495692792731,6.3607329176801555,78.01475912045606,100.91776262428544
96.90688297671034,32.469149776227546,3.477733611152616,27.18163310042027,0.936689194871888,16.320960646750517,9.860365657125383,126.7743081234482,91.69768062068987
82.7557613304815,48.48030536162366,2.5343607859636097,31.146286015381047,1.3063650247157927,12.027383155539745,3.455044892438497,36.60290826855999,84.15199029148624
37.41523922560336,66.2895670337725,4.180945947271443,22.677499068685552,1.1898152851183066,5.864288450123135,9.714931095784939,53.65545019736425,66.62877793592517
18.79049026057455,92.73641484753385,2.374550784453577,24.436859496752277,1.0178807564317864,10.115736165240317,1.5410662525133736,88.70340794671553,60.75720424824301
71.58097238609412,74.57233532747665,3.1881346300266085,32.37701503602328,1.3473405871663338,14.480880395500593,0.5028782462355816,48.91771955373923,85.58860952991627
49.61372443656412,89.19528178204683,1.7991929170316472,23.296959396196463,0.9226291569352757,17.08331914704953,0.4265421985005654,113.12581712331578,77.00417797707794
20.983441136030095,77.16590437356328,4.26586689039825,25.693191334981698,1.0009098040988815,19.27525203960297,4.702216668932348,128.49206653677578,75.0345614289625
54.56592191001432,64.37877266693003,1.92231137331364,15.403898461686659,1.2760234639029304,12.898149790482517,0.9217415550380883,114.54238723531721,67.08828177453415
13.094966900369656,34.401752685225844,2.174690417191222,18.171960116760847,1.2546889651549447,11.484548611479784,5.170462053259257,82.83404563679787,54.072846768355575
91.83883618709038,70.00142389193849,3.174402474384645,27.833730159495996,1.044635846862239,2.3184546161806696,3.342254984738115,135.40651995031754,84.54086822488492
33.290198344001524,66.75346744699303,3.7922790006389446,29.33953802127754,0.9310124376763915,3.297783244703239,3.4227270254937445,46.522335806393,64.54473842826928
69.62700559185838,65.18518778429498,3.358053917808897,26.65201873568999,1.3290390361124718,4.809889957473205,6.392529065797181,61.240630067881064,77.75072800367629
38.053996848046985,56.73394009911806,2.1964017384004686,17.866200725512215,1.0568488190349512,2.9856787614133053,1.71467026090104,88.7447622302764,51.7589922458415
56.80612190600297,59.64924529919567,1.502829127582471,23.908108571556696,0.9978567074641326,9.215538298488676,7.688878366363337,37.360631865510236,63.73219669432585
59.203925140895166,45.083189533857805,3.7714517409223176,22.101895327263797,1.1580309111804885,8.0638138124997,5.862106105808484,41.482293787985675,69.14600465515893
26.636900997297435,58.94845194817274,4.455621977733282,24.913226880701767,1.3551135996412236,13.472374841631073,9.157951825590358,77.69320460668465,69.41442227749526
97.26261649881027,34.81669292588587,3.9297393609182714,32.406580691081885,0.9217732889216876,11.641971942801248,3.7119224722984816,143.26635560814648,95.456733254662
79.76195410250031,80.38807980202826,2.8806198544698463,30.517228773173038,1.2829020440154437,12.727473668981474,9.828878421464543,139.00964319324004,99.15251339757504
94.55490474077702,33.93327160240308,4.211301784197319,16.679790027783177,1.1862366139693545,10.495589652877774,5.80069370246883,85.91698299340933,78.68201050183245
90.5344615384884,26.37247174170998,2.72954301935505,32.806183955491285,1.1127245582759084,6.999268673976628,9.736679366256585,47.05902534128761,83.64163858265759
63.810998092997664,52.7184519767868,3.074802252730403,24.43534302299647,1.27204022205253,19.150855669036588,0.36790047506644175,51.37291871501227,75.94980941111467
92.96868115208052,69.37305796295465,2.93138930218705,29.877242897719967,1.3829122122208162,3.5553648756825016,7.306965591882641,75.30552655309526,90.30868585885496
17.964325184672756,52.828761870015605,2.842871617996575,17.800784625287044,1.0146031055813456,18.90003799037553,8.184553090498088,55.20890341041377,56.42859373593753
27.638457617723066,40.75655989634814,3.825572307881717,28.414390514140962,0.9718236825360598,7.602284843565224,0.6264155380972269,39.95707132684534,62.50520377216012
14.070456001948425,61.862838791783055,3.080306721808476,19.72652035218916,1.3564408726113484,11.227906016611353,5.831799673760832,110.85329802239966,59.55726879430933
39.27972976869379,46.025175155914994,2.450151366075648,23.76761794281863,1.2344765387286518,3.9591618108958304,8.039228706535539,99.77383653512338,60.956840097466696
44.98095607205338,89.96507675949748,2.274474502975435,15.337257401642088,1.118993010780983,3.2767592306781665,5.65428337970842,64.95561095737021,58.48059074649834
34.42141285965063,89.19838547026791,1.6132419509023002,18.03221275860952,1.1866297851321415,9.731818076934852,0.7317545450141197,123.4738059062765,65.99960437242707
84.58637582367363,57.67788649790716,3.249585485649138,16.841609862472396,1.272806952588122,15.350552774834206,6.965127684893283,123.11386652470014,81.7790816351249
42.10779940242303,44.59129955136939,2.1898842462031025,19.79488345876517,1.2865159493528586,6.848565995873881,0.6999094552657554,88.92023642553141,61.93050317292978
35.28410587186427,75.28493104674793,1.9444017660491493,17.000361800486445,1.3599470904094821,12.12226200083576,8.192942060662741,41.583906661427264,56.990310143205555
58.84264748424236,22.75347076123,3.461489891483033,28.838200532391237,1.1134213944478113,7.01570612941073,0.5260384147362746,140.2163280121629,78.70972383522401
22.683180247728636,55.60767545327384,3.5436277734646464,15.580798044184387,1.0467054550096975,8.995035096074734,1.460234072002671,110.23926282491655,59.58565070751225
82.19772826786357,45.224254570275015,3.756464676772998,27.35481001249996,1.219832133394921,18.316033732528844,2.8235651461803584,59.64609829823411,85.25294358831819
16.709557931179376,89.0401913826916,3.0107306890157743,17.814156616511486,1.107863949639765,17.40511325890855,6.37031144338192,103.2545456441072,62.89275895779942
98.81982429404655,20.900227045451192,4.182163815611659,33.90322914355794,1.1972992269744889,11.288315781517337,9.76595508634993,78.60257949931562,91.70767071395836
79.50202923669917,61.46111567887618,4.309028260194683,33.66188146219709,1.109992899227975,6.2859012944974175,1.266446240937351,106.24195676831495,93.22720470985335
27.884411338075516,75.54976857999695,3.9221128193774684,19.51006205041925,0.9764978933390872,5.477310429194411,1.5128059252177926,86.8645074877225,58.46506183279638
10.496990541124216,56.37634906430309,3.4067804460245616,27.28842596446059,1.1347133758294792,19.173572354642857,3.7518169273397053,88.25665802876802,68.01955119211624
83.39152856093507,26.405227262204125,2.4111628607735662,15.56010638944917,1.2454589109705163,5.648898737192376,8.37856946377767,118.30585102888311,69.96837814972442
73.61716094628554,92.93460425209267,4.448834764860663,33.63577086102348,1.299641903833825,16.547029596425705,4.72558643223306,103.6470895276771,99.10201422545217
75.61064512368885,58.85078235320734,2.322408501575815,25.459746163834193,1.1466631383982735,8.641463771639671,3.2839449425326346,39.59432294930708,73.10764482093836
79.41433120173512,66.06396832392585,2.1079707659712934,15.86446302835558,0.9826189451052004,19.74187725604829,5.655917938867726,37.84482845355644,70.12909586077181
16.664018656068134,37.74573370306305,2.8264623413597483,21.849999860162747,1.1073438548247156,8.626803326530181,2.6791796547129256,66.60110849960702,55.674929347571386
42.261915568984534,56.262356383010285,1.6705217121371654,16.536989237224685,1.293146964420849,8.32729924839307,4.071483081750457,81.62951958464956,60.82989970499639
20.428215357261674,52.18621189687414,4.435483394015373,22.858888787467198,1.1064296353085363,13.474345319797216,3.392790977397215,63.026707101514326,63.628921319319204
87.67930832880342,25.61718815014878,3.2653006692492745,28.398526843226463,1.2482653968021111,19.307302519282747,8.060996121904996,108.17518296839016,94.66244708719458
66.09683141448022,27.962026516060043,3.1708562749925258,24.397798160828792,1.153606840839045,19.57177290433579,9.250131691736208,53.41295180707463,77.81829990367518
39.78082223673843,82.81043897140809,3.4673888396991597,22.674443494389088,1.0206115625546983,14.729710636405734,7.619764702353427,114.49693156754037,76.25529917402245
15.720251525742128,37.98649641549427,2.99107094333162,17.383140910809296,1.298075254011537,15.582914581454366,4.446927402696836,122.77808902667162,62.23932171132289
37.9884089544096,34.62187036239729,1.5961905512836247,19.898780913873125,0.9421067270353435,12.141239167514499,5.092916277216971,44.91831691147807,51.62449064267751
39.266498982407235,57.86835884376045,3.33693386652119,17.002865754767022,1.1624451413775754,15.603963304381974,1.3382295699014133,108.09674920355856,64.56612285782414
75.66455605042577,77.65603485218847,3.648521630869292,31.149974633133215,1.0044455171217024,17.47603378946894,7.493960640231924,145.3723171080137,97.06645346069695
67.38017242196918,24.645988893424093,2.7502471818721594,17.70479655969445,0.9335328142706878,10.749715457510419,6.005109226010936,53.13885807160161,61.83859515856401
89.84914683186939,63.26059397286919,3.7718867162135785,26.90746733097787,1.1514669685416243,13.157520730941854,9.03415596176062,139.11633973393856,97.15840530034639
52.49934326457544,28.940783213043,2.1810038980152617,21.854808271776918,1.1497810779674618,11.671700514194859,2.0860503213940165,102.725753912882,64.9050315666126
20.763482134447152,22.734578811921384,2.163829773198552,19.51956769310367,1.2534504508378603,12.12447104351619,7.62128860713286,100.91338407980543,57.300412060003794
74.19203085006956,23.955796412166304,1.9842509630627219,27.789368789842076,1.2723753465259524,18.020862377730936,6.878249451019978,36.230721878504056,75.60796777494618
78.47065437552077,82.5623081156331,2.6159842793674857,24.140046187538815,1.2638957443464482,8.401102943700264,2.7318707847165467,119.79603340636778,83.5213214552819
60.51494778125466,28.84793627210462,4.041036106167251,23.002909345691183,1.1047793664583776,5.747312460811235,6.707048531454168,87.39276631776698,71.0033302472453
79.38704619591049,23.386352330921895,3.983736186447193,26.857040097844433,1.2158448936132813,10.213041984925324,9.25129646770883,116.54092702021609,89.03185529681961
54.44160367279517,52.84249153571842,2.6484726238905116,24.825352569800014,1.18847262132198,5.745533428662773,9.192516277904478,127.10173241359271,73.67814028636464
57.045954644379464,83.29951039565185,3.2673562079407095,21.069684171031216,1.1107808780584598,10.971207661916345,7.224303087709799,92.85556480467343,74.65787255206457
48.47869165226947,39.68062823669764,3.6624489494247467,26.181225755305032,1.1986063470929966,18.263145896427055,0.5759238140871951,61.6373175933977,71.26486472814673
12.287721406968567,51.62844631444373,2.223620323884069,28.38997153101389,1.3736239383531312,13.1138033686846,8.7354169394696,46.9886989671376,60.11345246034316
19.7102284293974,22.99418994228134,2.004423257684241,15.533863171737085,0.9964468718406887,17.397791359455397,6.612008209344945,49.260375351889714,45.51008355629307
12.828626711806082,53.68088856011569,4.416287979636933,24.31743457815351,1.3528860478927631,4.991436553079213,3.173299106509071,134.03215847349583,66.15428176756873
67.27693701374024,63.320981047785025,3.3526719396288556,16.153665691670874,0.9267277569915991,18.215724665669182,1.9537785808864232,44.82937147564664,68.84000030034126
38.2920382968694,62.81802903141086,4.444247165500991,18.72810828136222,1.0541946064508303,12.832168959328083,1.2504182436734395,76.16328876558822,66.31358573522546
55.77136220482325,44.932001913077386,2.5132679613966875,26.21017468155946,1.044072624305764,2.571676197328636,0.5973453026518337,70.1129575546837,64.59098607148675
91.68098265334837,43.66498854973516,3.6090950999223947,32.32377830531161,1.2131825539404528,13.396141195130662,7.5656221547124884,133.85468000867644,100.09122411230221
32.43630062339874,27.99677142024484,2.167810909623713,32.656113583769695,0.9656124758886452,19.125145212696523,2.4348456895384256,87.323220083315,73.35842902058792
46.93446307320668,47.509874048470124,2.283600513821739,16.398880202772624,1.3411738059198768,3.425006008556517,0.3401040668282252,149.57357008177652,63.125652418143396
77.99960246887439,27.46210016547235,3.035706363808872,23.38210172573413,1.3142757042325206,12.484210348452297,4.0329794532356935,118.44656955637737,78.58149609721964
30.59183489424602,77.49469585340387,2.4588543765242137,26.660129660091023,1.2260329098426388,18.478614851654864,4.877810097864155,132.1108290485143,78.36748236485478
16.92819188459137,92.47057233111394,2.0028646915217534,17.941398091006867,1.129206915896099,2.1745130300187423,1.7753792859112565,41.840671923200986,47.914989656353725
36.077630762239124,92.75558425000301,2.288642105967978,30.308644334895433,1.366478021071039,13.356432676384818,0.5360785280092427,60.372270631787515,74.84328230191609
24.5099158528604,84.88033245315454,1.6072451833975938,29.884705168744777,1.315373277360278,10.548241252957329,1.972342282670882,46.25354346861939,66.61111486794412
93.67278871083158,65.05941120047143,3.61327086443246,33.06682027413589,1.1496575740406225,8.24580773567499,6.823117342182086,85.63463668806716,96.08960992972003
82.73083416079753,72.56492729329099,2.976349971257585,15.16972024166886,1.2509366772271555,13.295656819016768,0.9142124047869434,116.19449857942918,75.70692067838141
67.00633808593811,41.39043520103105,1.782729199213577,19.33368487978005,1.1834649760898421,2.948637702573505,5.594866602514239,50.28762818436002,60.24607592190985
88.43145311689459,67.30778151294655,2.0150819793854735,31.543734284906435,1.1939711191941322,15.555134833173202,1.5494786802908502,45.620225348368656,88.4849888166212
82.33048692092031,54.17371620799081,1.807603614337932,28.411601016538707,1.0654880347187357,2.0806305845547373,2.037322818446152,103.75304985365284,78.75706131546531
26.791305299743225,56.151300483269935,3.337778424827629,32.887797073969814,1.1310423023124483,7.52484338826234,3.991471044340317,57.63753045161088,71.1144031357213
90.330309864098,76.83324202813685,1.7826310908374814,16.14359309060533,0.9390607153948721,11.071255478324211,1.0981708269319403,87.5190086104489,73.87409577027624
58.540801772408564,41.14387666979387,3.762846999105648,26.939279314328857,1.0786743458322963,8.78640051019793,1.8147146775439074,36.13412732732613,65.99468388149684
82.66961396476563,43.85297087708899,1.5615327579611735,26.380931497873483,1.247914257681076,7.5345668337004845,3.554628873368406,111.67353744809577,82.25417035406869
90.64821699311439,89.34813433464775,2.248127363987676,15.713488327210648,1.376608015253093,16.95503261842573,3.363723154433832,94.95796579704644,81.63391272894418
38.62031274746775,24.216822113822918,4.172000027675722,25.27044153824967,1.38153205638151,18.82698633689436,7.517787708189745,107.69074787503594,72.67658174246944
19.90467320749091,56.42257238100053,3.655593954366738,27.190406226198483,1.1778614345624459,17.726828328306,0.8403448207516012,63.04876560716953,66.83634047653818
30.51416462877475,88.46006003058963,1.718904998777063,18.825863484042145,1.203311125904791,11.403763634899994,8.6184622830968,63.43235704338373,57.51256572399012
48.43970097636307,65.77722558636177,3.9633783134555394,20.466591662493258,0.9928605927504838,17.914955153482694,8.180698490320603,126.16326397089098,79.18349034778471
83.62132893302439,60.98053056590991,2.9791053646206143,27.80694692595474,1.2476540540467653,18.575508173267785,7.68331723295019,116.22747755817915,93.56336299067763
87.46575249307091,38.73081344220164,4.040349081506488,24.366018951999166,0.9353293963371931,9.366291146854316,3.162786388385012,99.56743814383375,80.66112712472355
10.625691747807164,45.74566167983362,3.30221932335118,32.16027315136654,1.0423428428997223,7.102025471098018,8.246529676853797,105.37721709384967,69.09843619912348
55.967257231980916,83.90363118535197,3.545499096098576,21.847635320183766,1.2341816736427211,3.7687737046397656,1.9097405948638801,41.28530154013265,67.60199862602242
47.56699028339011,61.94135988263436,4.480504681187124,20.333193167764023,1.0551550657717446,10.623654578886123,1.3316511379647797,132.74055653415041,73.4148946286778
29.98970294236572,58.60566453175849,2.1970066377720547,34.69731880689686,0.9249234370572271,19.033344567891945,0.5450677015459249,122.38884396139952,77.94680194493505
20.787883060031454,27.46847851550217,3.371836724284165,33.222715402601665,1.3159352046754818,12.096335505266678,9.399172593755202,100.85898405881372,71.85823073429962
40.385365426326516,21.202111734134235,2.880964170172195,15.579854899979598,1.0551650035672815,14.016117832151089,3.14930788728221,140.23141573210887,60.79957530680257
94.86187335212672,92.27638915152869,1.6183558587680742,30.41457230613132,0.9315526124293392,4.031908732853257,9.18441701376127,50.23654892392798,86.3647350747055
39.088263881867974,48.27396254651312,1.543411924508595,17.20669547650406,0.9373940822514326,4.583353954560613,2.798874259041364,112.39888632410002,52.263911046200235
56.691155956902946,65.24097965746282,1.8576857334535761,15.549703896587419,1.025879399394377,10.360518715274106,9.084902997429861,145.55781331825932,69.38446876910642
73.27170630056601,25.978630489046374,3.4472752216156444,20.473910319326976,0.9890079736107631,19.122766381707063,9.048897623176273,67.20107574839051,74.48357707847019
42.726664214136456,71.23357142922849,3.201489263740177,20.386917581222086,1.2871500588900753,8.49412354864752,9.244392845606058,31.835077688101144,64.51752895812254
97.46038744488646,89.94250315294707,3.1602886834911823,31.386375246939295,1.0608420233335172,17.794712743715603,5.011919048913518,118.18409603629597,103.4271521799706
96.62025654479001,63.17489397480647,1.5955702875847804,29.213344918856702,1.3023478925199161,4.165194681662808,8.67286823930903,30.837638934735246,82.19114676999757
32.66040662428277,29.45864917815579,2.9079089890800214,34.632188546640286,0.9869229989115764,13.106309724806781,9.51258237205647,134.70403790186003,79.00196354399928
54.75236553031469,63.62911456051076,4.2738684535275855,29.23025800623637,1.1464395897720419,12.811033584389328,3.313707724782077,36.756150252428384,74.58069096468061
37.07904788350927,77.47604098284893,2.6927756079319396,23.365111065120956,1.2440185667765644,17.477745501264835,4.246856616257295,108.33176758462525,73.61254245879874
35.63564449397208,50.4812402430514,3.374767409365369,28.978553218904338,1.2259954269329274,2.059700679288227,7.220477854623866,75.26209733077805,69.15136296029603
13.319825261907951,85.98783109561009,3.8394560268694304,34.98918134372804,1.2005647049651342,5.418770009556299,3.073562235060679,54.40087844600794,71.57961416912059
64.86079005819072,68.65122150180233,3.851775837425663,29.20283765125056,1.3624108009655849,5.9543772577306715,7.562712158235324,137.7910079824595,87.44945921509422
55.24111209059753,87.44366887169019,3.057840247185814,30.233627119606368,1.0142625738533722,19.099389585633272,0.831532237613986,119.54950223122347,86.6867848517578
14.633087612499041,66.76289834355029,4.073855836207009,33.767300303805186,1.1468596022310527,4.766485812858109,5.282634004456568,70.8528679371912,67.12722435670433
35.07818178129503,29.846597900361814,2.674134280091241,17.273025226233667,1.3419962750362042,2.665322303970087,1.3109034924290777,64.098371142867,50.5708152453263
91.74392973699884,43.226878332889186,4.1660796443543955,29.095685868954536,0.9389468827975785,11.620306905352544,3.003902416723097,118.32147529933673,92.48463013543302
31.560570160027517,35.13462111893427,2.220681499186636,32.016119159348975,0.9279441341265376,11.51405232380627,2.660391385616073,130.38849151275966,76.35317260451045
23.04053848821008,88.16198732876467,2.340649220971713,34.087572004417865,1.0166511437791457,17.192845376621555,8.405427528270394,115.90205571549714,81.69486172534883
54.05074842498067,77.0300050465612,1.6593618725970032,19.219385794233986,1.2165106097690093,19.07947370320044,2.015820828521355,106.79870700428897,74.38919132577101
98.70854086995406,70.72987766825045,3.8867455096268486,25.078580154484882,1.0299398132249034,11.693817958522358,8.103634409575278,57.35096702263786,86.32911685530594
31.784974436035036,42.572473972371625,2.7511657086981165,28.611096952889636,0.9951199419043995,18.7398952835538,7.960207424488427,132.3364779931767,77.16080674370605
70.49219926652907,33.80335790376601,2.187349841734197,19.94935459002675,1.129401157679146,15.052864723396933,5.038942250016576,119.95943801500499,75.30937715650221
78.54576537958458,76.73383159916838,2.195370832849739,27.00945726500548,1.2067990343847057,6.76206430392053,2.4150482304016836,92.07291477196974,81.46157909596953
31.38737895931597,55.56184594093097,4.204199823687699,20.151575649959987,1.0242788535083702,18.711572796990673,2.346273765566605,91.39053147201369,67.5742245518353
75.53947137506736,36.934216411297186,4.001749801383111,21.669140410632945,1.050345593361871,14.013977171273746,4.702754006446893,98.30076333688156,79.30968368971307
43.10048194473279,66.24664836239563,3.16059265607155,23.830373930217302,1.206779652405757,9.453726789367408,0.18720917319581148,129.39316730143952,74.40596250970403
66.90752475342215,23.0250389103839,3.348332401247163,25.58380197493134,1.3728692109947263,14.244357521304753,5.360372470652525,119.0711458605069,83.95917807712543
67.01767396848052,44.46276905961901,2.922976711650873,23.987317432503012,1.2373708637190441,9.223630899387516,9.532517305093847,132.749399273506,75.83386752568975
58.21972156672826,55.1417745943351,2.6749996286364266,24.863910395758584,1.29145207179228,4.0553078237832665,1.6315981304397056,90.87393259904668,73.32010576760644
18.12607930489675,31.096875058205438,4.246430643654994,20.971775125765852,1.0834050473777344,14.941617449184196,5.776121652608474,104.95788708219087,59.12937847795101
85.17722460303142,93.84908581931296,1.8768381105609062,18.179301880452613,1.0361271796922331,16.833577019073388,9.621609017580122,132.54861682751755,86.26518760075429
38.870205847456226,35.68230234422107,2.755340369148684,15.946999546536789,1.1271338716013113,15.11851158234898,8.619169180966841,57.87840722120585,62.10482991916509
26.786665935986882,29.776484753244915,2.533685723963626,18.919574449833355,1.3035664143558368,6.124064019620178,8.518763152175268,83.28248163074687,54.527378452128616
13.669762739928753,35.26511554151723,2.994452160753445,26.63887283011566,1.1281498208952778,19.21943024259703,8.236314310922271,104.47826843752644,67.96080973829419
63.18036488694176,77.67958498697932,2.872895623635525,30.722308956062648,1.3233627043949303,2.4545821104408065,3.159333699956238,139.81755088297217,85.02737514575675
70.98079256580542,51.912924445388214,3.056668594953244,18.38495194885789,1.3943859903475635,7.98833535276153,8.917106629541442,31.900321325534996,68.25789513415506
11.492904603507053,62.40619548144035,1.9197569316809822,17.17110715545297,0.9360133328651682,6.681663821628119,9.419269477208394,55.508778980787305,46.87915942195088
56.088375246935286,21.575686773977054,3.039424504539831,29.985807210985005,0.9227050780418519,2.8662720970673172,5.00834499066049,58.134060931354846,66.55837951199533
30.384619767814417,22.58234814299859,2.2272564416616327,21.103166610745795,0.9747948514566809,9.303134473796032,3.610253367868642,69.19352163141531,53.86953845924029
68.06555113685049,53.43691623702621,2.0529940469645735,34.02998878454705,1.092184837867173,13.21606712292994,4.200867254497975,63.81439445048147,80.95303148242812
25.69297861044923,81.24914324012177,1.6945026563585737,29.28635941220746,0.9655211045727162,17.885951542731824,3.4086437741295295,100.81665426746864,72.80426526540919
72.18439642922193,86.39291590306739,3.7879576762684226,21.535120944860616,1.3353322388093778,19.81441489144646,2.202942576042947,136.27443171056944,89.21880276867294
44.806181167048365,26.502992569673015,2.78232576256968,20.7908549558741,0.9115731255135319,16.545612555279163,6.222639855503605,106.43734092868672,67.43967596045334
94.30569898630611,60.377232657576705,3.379931049935275,25.47396772542618,1.0578963581679113,10.436249336830846,5.669709173828696,58.9831870745231,82.68330199413539
22.376884973139394,88.49222647094528,3.68278002991423,16.58289336556419,0.9923473147471027,15.026679667406551,4.679592203288828,133.65034200841012,65.85790723319417
40.695971594523265,49.09795657984148,3.5379499959406604,17.35353025290598,1.365769665078766,17.185228194613533,1.0488693281798347,105.8454946977016,67.78134868961143
20.212616911653015,82.21743735712764,2.9115021572690467,18.51715762632385,1.234740502445014,10.375529535536264,7.989240350589398,56.275454998548184,57.36938699594982
93.22242564507064,30.027174079957717,2.6636955868551895,30.494471866091203,1.3560151282256871,16.130979812458996,1.8318422712328133,73.39998445998039,89.89180802033277
88.9605418042883,90.1545867250849,2.6278797289219913,25.27714718538245,1.3861643551551965,10.687743529631781,1.2341642296208768,124.79577680877391,90.88929659385288
33.21474649436401,76.35674881484769,3.420146390790169,15.21134245548886,1.1485491218386845,8.95692783578101,6.268406815281179,118.67174177845371,61.420411816985315
69.39856414307611,90.60007945901762,2.98438306482562,28.47033054944218,1.017159554024013,11.469635080107702,4.046579176253459,99.18988434067711,86.0317399927095
83.54999801810942,70.74629251643799,4.047396743965532,23.473803573209942,0.9968643930982947,14.165385277288607,0.6921039059880617,47.37210032886742,80.29315548524623
